text,label_text,Predicted_label
Please halt the scheduled transfer today.,cancel_transfer,cancel_transfer
Withdraw the instruction for that money transfer.,cancel_transfer,transfer_not_received_by_recipient
"I entered one wrong digit in the recipient’s account number and realized it right after submitting; please cancel the transfer before it settles, confirm no funds leave my account, and tell me how to resend to the correct details without creating a duplicate transaction.",cancel_transfer,cancel_transfer
"Yesterday I paid my rent from the savings account by mistake, which will overdraw; I need that transfer cancelled and rerouted from checking instead, with written confirmation that the original payment was stopped and no late fees or return charges will be applied.",cancel_transfer,cancel_transfer
"A duplicate payment was created when I refreshed the app during checkout; please cancel the second transfer, keep the original one intact, and send a receipt showing the reversal reference, the remaining valid transaction, and the expected timeline for funds to reappear in my available balance.",cancel_transfer,transaction_charged_twice
"I scheduled a future-dated transfer for the wrong day and now need it cancelled before the cut-off; confirm whether it’s still in a pending state, stop it from posting, and advise the precise window and steps for editing or rescheduling without extra fees.",cancel_transfer,pending_transfer
"An international wire was submitted with the incorrect purpose code; cancel the transfer prior to release, return the full amount, and let me know if any network or intermediary fees will be withheld, plus the typical timeframe for a reversal to reach my account.",cancel_transfer,transfer_fee_charged
"The recipient has asked me to stop the payment because their account is under review; please cancel the outgoing transfer immediately, provide written confirmation of cancellation, and explain whether a fresh transfer to a different beneficiary can be initiated today without triggering fraud checks.",cancel_transfer,beneficiary_not_allowed
"My recurring monthly transfer fired to an account I’ve closed; I need the latest instance cancelled and the standing order paused, with documentation that no further payments will be attempted until I update the destination and re-authorize the instruction.",cancel_transfer,cancel_transfer
"I accidentally used the expedited option, which carries a higher fee; cancel that pending transfer, revert the charge if already applied, and advise how to reissue the payment using standard speed while preserving today’s execution date and reference information.",cancel_transfer,transfer_fee_charged
"The payment shows “pending acceptance” on the recipient side; if it hasn’t posted, cancel it from your end, release the reservation on my funds, and tell me whether a new transfer to the same beneficiary will require re-authentication or any additional security checks.",cancel_transfer,beneficiary_not_allowed
"I noticed the amount includes an extra zero due to a keypad typo; cancel the entire transfer before settlement, remove any temporary hold, and confirm the exact timestamp when the reversal completes so I can submit the correct amount without double-funding the recipient.",cancel_transfer,cancel_transfer
"cancel xfer asap—wrong acct, need stop before cut-off.",cancel_transfer,cancel_transfer
pls stop tx now; fat-fingered amount (extra 0).,cancel_transfer,extra_charge_on_statement
"undo payment; dup created on refresh—keep first, kill second.",cancel_transfer,request_refund
halt scheduled xfer today; reroute later to new beneficiary.,cancel_transfer,beneficiary_not_allowed
"cancel wire; bad purpose code—return full amt, no fees if possible.",cancel_transfer,request_refund
My card expires soon—do you send a replacement automatically?,card_about_to_expire,card_about_to_expire
Card expiring next month; how do I order a new one?,card_about_to_expire,card_about_to_expire
Will a new card cost anything if mine is about to expire?,card_about_to_expire,card_about_to_expire
My card is due to expire; can you ship the replacement to my current address?,card_about_to_expire,card_about_to_expire
Do I need to do anything before the expiration date to keep using my card?,card_about_to_expire,card_about_to_expire
Can I request a replacement early if the card expires in 30 days?,card_about_to_expire,card_about_to_expire
How fast do you deliver a renewal card when the old one is near expiry?,card_about_to_expire,card_about_to_expire
"Is there an express option for a soon-to-expire card, and what’s the fee?",card_about_to_expire,card_about_to_expire
My card expires soon—can I keep the same PIN on the new one?,card_about_to_expire,card_about_to_expire
I’m abroad right now; can the renewal card be sent internationally?,card_about_to_expire,pending_transfer
"I’m travelling for work and noticed my card will expire in three weeks; please confirm whether a replacement is issued automatically, how long standard delivery takes, and whether I can pay for expedited shipping so I don’t lose access while I’m away.",card_about_to_expire,card_about_to_expire
"My current card reaches its expiry date next month; I need details on the renewal process, any fees for reissuing, whether the PAN changes, and how to ensure contactless, ATM access, and online payments continue without interruption once the new card is activated.",card_about_to_expire,pending_cash_withdrawal
"Since I relocated temporarily, my card is about to expire and I want the replacement sent to my new address; advise what verification is required to change the delivery location and the expected timeline, including any courier tracking once the card is dispatched.",card_about_to_expire,card_about_to_expire
